order_id,document_id,customer_id,order_date,revenue_amount,causale,turnovendita,staff,bancovendita,numcoperti,cost,costoproduzione_foodbev,costoproduzione_materiali,costoproduzione_extra,costoproduzione_personale,costoproduzione_struttura,costoproduzione_consumi
275676,BS2658,,150521,40,951,1,11,305,,4,2,"0,8","1,2",6,2,4
275682,BS2657,,150521,95,951,1,11,103,,"9,5","4,75","1,9","2,85","14,25","4,75","9,5"
275755,BS2665,,150522,68,951,1,207,105,,"6,8","3,4","1,36","2,04","10,2","3,4","6,8"
275774,BS2664,,150522,18,951,1,6,16,,"1,8","0,9","0,36","0,54","2,7","0,9","1,8"
275779,BS2667,,150522,48,951,1,194,202,,"4,8","2,4","0,96","1,44","7,2","2,4","4,8"
275784,BS2660,,150522,19,951,1,,0,,"1,9","0,95","0,38","0,57","2,85","0,95","1,9"
275786,BS2672,,150522,45,951,1,194,303,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
275792,BS2668,,150522,54,951,1,207,104,,"5,4","2,7","1,08","1,62","8,1","2,7","5,4"
275796,BS2676,,150522,55,951,1,6,12,,"5,5","2,75","1,1","1,65","8,25","2,75","5,5"
275798,BS2669,,150522,"35,5",951,1,7,5,,"3,55","1,775","0,71","1,065","5,325","1,775","3,55"
275800,BS2666,,150522,44,951,1,194,301,,"4,4","2,2","0,88","1,32","6,6","2,2","4,4"
275802,BS2673,,150522,47,951,1,6,23,,"4,7","2,35","0,94","1,41","7,05","2,35","4,7"
275807,BS2663,,150522,"17,5",951,1,6,27,,"1,75","0,875","0,35","0,525","2,625","0,875","1,75"
275811,BS2671,,150522,40,951,1,11,304,,4,2,"0,8","1,2",6,2,4
275814,BS2670,,150522,44,951,1,6,13,,"4,4","2,2","0,88","1,32","6,6","2,2","4,4"
275819,BS2682,,150522,95,951,1,11,404,,"9,5","4,75","1,9","2,85","14,25","4,75","9,5"
275827,BS2675,,150522,68,951,1,11,406,,"6,8","3,4","1,36","2,04","10,2","3,4","6,8"
275832,BS2661,,150522,38,951,1,,0,,"3,8","1,9","0,76","1,14","5,7","1,9","3,8"
275842,BF135,244,150522,"25,5",953,1,,0,,"2,55","1,275","0,51","0,765","3,825","1,275","2,55"
275845,BS2662,,150522,"16,5",951,1,,0,,"1,65","0,825","0,33","0,495","2,475","0,825","1,65"
275847,BS2674,,150522,33,951,1,6,22,,"3,3","1,65","0,66","0,99","4,95","1,65","3,3"
275887,BS2681,,150522,75,951,1,7,1,,"7,5","3,75","1,5","2,25","11,25","3,75","7,5"
275889,BS2679,,150522,53,951,1,11,302,,"5,3","2,65","1,06","1,59","7,95","2,65","5,3"
275910,BF136,286,150522,"28,5",953,1,194,205,,"2,85","1,425","0,57","0,855","4,275","1,425","2,85"
275916,BS2678,,150522,43,951,1,207,102,,"4,3","2,15","0,86","1,29","6,45","2,15","4,3"
275925,BS2677,,150522,34,951,1,194,203,,"3,4","1,7","0,68","1,02","5,1","1,7","3,4"
275927,BS2684,,150522,"36,5",951,1,6,27,,"3,65","1,825","0,73","1,095","5,475","1,825","3,65"
275933,BS2680,,150522,"22,5",951,1,6,26,,"2,25","1,125","0,45","0,675","3,375","1,125","2,25"
275938,BF137,229,150522,134,953,1,6,24,,"13,4","6,7","2,68","4,02","20,1","6,7","13,4"
276007,BS2683,,150522,39,951,1,194,303,,"3,9","1,95","0,78","1,17","5,85","1,95","3,9"
276039,BS2685,,150522,40,951,1,7,14,,4,2,"0,8","1,2",6,2,4
276135,BS2686,,150523,16,951,1,,0,,"1,6","0,8","0,32","0,48","2,4","0,8","1,6"
276137,BS2689,,150523,"33,5",951,1,11,204,,"3,35","1,675","0,67","1,005","5,025","1,675","3,35"
276139,BS2687,,150523,20,951,1,,0,,2,1,"0,4","0,6",3,1,2
276149,RE660,,150523,-23,941,1,,0,,"-2,3","-1,15","-0,46","-0,69","-3,45","-1,15","-2,3"
276150,BS2691,,150523,38,951,1,11,304,,"3,8","1,9","0,76","1,14","5,7","1,9","3,8"
276152,BS2692,,150523,52,951,1,207,4,,"5,2","2,6","1,04","1,56","7,8","2,6","5,2"
276156,BS2693,,150523,"54,5",951,1,6,22,,"5,45","2,725","1,09","1,635","8,175","2,725","5,45"
276158,BS2696,,150523,150,951,1,194,405,,15,"7,5",3,"4,5","22,5","7,5",15
276160,RE661,,150523,-29,941,1,,0,,"-2,9","-1,45","-0,58","-0,87","-4,35","-1,45","-2,9"
276162,RE662,,150523,"-10,5",941,1,,0,,"-1,05","-0,525","-0,21","-0,315","-1,575","-0,525","-1,05"
276163,BS2688,,150523,28,951,1,,0,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
276166,BS2697,,150523,"89,5",951,1,207,103,,"8,95","4,475","1,79","2,685","13,425","4,475","8,95"
276172,RE663,,150523,"-31,5",941,1,,0,,"-3,15","-1,575","-0,63","-0,945","-4,725","-1,575","-3,15"
276173,RE664,,150523,-37,941,1,,0,,"-3,7","-1,85","-0,74","-1,11","-5,55","-1,85","-3,7"
276182,BS2694,,150523,"52,5",951,1,12,13,,"5,25","2,625","1,05","1,575","7,875","2,625","5,25"
276188,BS2695,,150523,50,951,1,207,6,,5,"2,5",1,"1,5","7,5","2,5",5
276191,BS2690,,150523,"14,5",951,1,,0,,"1,45","0,725","0,29","0,435","2,175","0,725","1,45"
276198,RE665,,150523,-20,941,1,,0,,-2,-1,"-0,4","-0,6",-3,-1,-2
276202,RE666,,150523,-27,941,1,,0,,"-2,7","-1,35","-0,54","-0,81","-4,05","-1,35","-2,7"
276225,RE667,,150523,-13,941,1,,0,,"-1,3","-0,65","-0,26","-0,39","-1,95","-0,65","-1,3"
276232,BS2698,,150523,"53,5",951,1,11,307,,"5,35","2,675","1,07","1,605","8,025","2,675","5,35"
276244,BS2712,,150523,"147,5",951,1,11,207,,"14,75","7,375","2,95","4,425","22,125","7,375","14,75"
276247,BS2711,,150523,77,951,1,11,202,,"7,7","3,85","1,54","2,31","11,55","3,85","7,7"
276253,RE668,,150523,"-29,5",941,1,,0,,"-2,95","-1,475","-0,59","-0,885","-4,425","-1,475","-2,95"
276265,RE669,,150523,"-76,5",941,1,,0,,"-7,65","-3,825","-1,53","-2,295","-11,475","-3,825","-7,65"
276266,BS2700,,150523,68,951,1,12,12,,"6,8","3,4","1,36","2,04","10,2","3,4","6,8"
276269,BS2704,,150523,110,951,1,207,4,,11,"5,5","2,2","3,3","16,5","5,5",11
276290,RE670,,150523,-23,941,1,,0,,"-2,3","-1,15","-0,46","-0,69","-3,45","-1,15","-2,3"
276314,BS2706,,150523,155,951,1,6,21,,"15,5","7,75","3,1","4,65","23,25","7,75","15,5"
276318,BS2705,,150523,"93,5",951,1,194,403,,"9,35","4,675","1,87","2,805","14,025","4,675","9,35"
276333,BS2708,,150523,55,951,1,6,26,,"5,5","2,75","1,1","1,65","8,25","2,75","5,5"
276357,BS2703,,150523,30,951,1,194,305,,3,"1,5","0,6","0,9","4,5","1,5",3
276392,BS2707,,150523,37,951,1,12,13,,"3,7","1,85","0,74","1,11","5,55","1,85","3,7"
276397,BS2709,,150523,58,951,1,11,303,,"5,8","2,9","1,16","1,74","8,7","2,9","5,8"
276405,BS2699,,150523,24,951,1,12,11,,"2,4","1,2","0,48","0,72","3,6","1,2","2,4"
276422,BS2716,,150523,44,951,1,11,302,,"4,4","2,2","0,88","1,32","6,6","2,2","4,4"
276432,BS2702,,150523,30,951,1,6,27,,3,"1,5","0,6","0,9","4,5","1,5",3
276437,BS2701,,150523,20,951,1,12,16,,2,1,"0,4","0,6",3,1,2
276453,BS2713,,150523,35,951,1,6,23,,"3,5","1,75","0,7","1,05","5,25","1,75","3,5"
276456,BS2715,,150523,100,951,1,11,307,,10,5,2,3,15,5,10
276515,BS2714,,150523,"59,5",951,1,11,203,,"5,95","2,975","1,19","1,785","8,925","2,975","5,95"
276527,BS2717,,150523,28,951,1,12,14,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
276559,BS2718,,150523,70,951,1,6,3,,7,"3,5","1,4","2,1","10,5","3,5",7
276626,BS2710,,150523,23,951,1,,0,,"2,3","1,15","0,46","0,69","3,45","1,15","2,3"
276701,BS2719,,150524,144,951,1,6,15,,"14,4","7,2","2,88","4,32","21,6","7,2","14,4"
276737,BS2722,,150524,40,951,1,7,204,,4,2,"0,8","1,2",6,2,4
276750,BS2723,,150524,165,951,1,7,205,,"16,5","8,25","3,3","4,95","24,75","8,25","16,5"
276758,BS2725,,150524,170,951,1,7,5,,17,"8,5","3,4","5,1","25,5","8,5",17
276764,BS2724,,150524,40,951,1,9,14,,4,2,"0,8","1,2",6,2,4
276777,BS2721,,150524,34,951,1,9,11,,"3,4","1,7","0,68","1,02","5,1","1,7","3,4"
276781,BS2726,,150524,54,951,1,6,201,,"5,4","2,7","1,08","1,62","8,1","2,7","5,4"
276813,BS2720,,150524,2,951,1,,0,,"0,2","0,1","0,04","0,06","0,3","0,1","0,2"
276817,BF138,170,150524,100,953,1,7,1,,10,5,2,3,15,5,10
276820,BS2727,,150524,110,951,1,7,3,,11,"5,5","2,2","3,3","16,5","5,5",11
276895,RE671,,150524,-35,941,1,,0,,"-3,5","-1,75","-0,7","-1,05","-5,25","-1,75","-3,5"
276896,BS2730,,150524,24,951,1,194,203,,"2,4","1,2","0,48","0,72","3,6","1,2","2,4"
276898,BS2732,,150524,58,951,1,208,105,,"5,8","2,9","1,16","1,74","8,7","2,9","5,8"
276900,BS2737,,150524,"62,5",951,1,11,405,,"6,25","3,125","1,25","1,875","9,375","3,125","6,25"
276902,RE672,,150524,"-36,5",941,1,,0,,"-3,65","-1,825","-0,73","-1,095","-5,475","-1,825","-3,65"
276903,BS2728,,150524,35,951,1,,0,,"3,5","1,75","0,7","1,05","5,25","1,75","3,5"
276907,BS2740,,150524,98,951,1,194,406,,"9,8","4,9","1,96","2,94","14,7","4,9","9,8"
276909,BS2735,,150524,28,951,1,11,305,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
276911,RE673,,150524,"-15,5",941,1,,0,,"-1,55","-0,775","-0,31","-0,465","-2,325","-0,775","-1,55"
276912,BS2729,,150524,22,951,1,,0,,"2,2","1,1","0,44","0,66","3,3","1,1","2,2"
276914,RE674,,150524,"-18,5",941,1,,0,,"-1,85","-0,925","-0,37","-0,555","-2,775","-0,925","-1,85"
276915,BS2738,,150524,"85,5",951,1,194,403,,"8,55","4,275","1,71","2,565","12,825","4,275","8,55"
276917,RE675,,150524,"-20,5",941,1,,0,,"-2,05","-1,025","-0,41","-0,615","-3,075","-1,025","-2,05"
276926,BS2739,,150524,47,951,1,208,104,,"4,7","2,35","0,94","1,41","7,05","2,35","4,7"
276929,BS2747,,150524,35,951,1,11,203,,"3,5","1,75","0,7","1,05","5,25","1,75","3,5"
276933,BS2744,,150524,"47,5",951,1,208,201,,"4,75","2,375","0,95","1,425","7,125","2,375","4,75"
276939,BS2731,,150524,27,951,1,,0,,"2,7","1,35","0,54","0,81","4,05","1,35","2,7"
276941,RE676,,150524,"-13,5",941,1,,0,,"-1,35","-0,675","-0,27","-0,405","-2,025","-0,675","-1,35"
276945,BS2749,,150524,42,951,1,194,302,,"4,2","2,1","0,84","1,26","6,3","2,1","4,2"
276950,BS2733,,150524,18,951,1,,0,,"1,8","0,9","0,36","0,54","2,7","0,9","1,8"
276953,BS2742,,150524,"25,5",951,1,11,304,,"2,55","1,275","0,51","0,765","3,825","1,275","2,55"
276955,BS2734,,150524,"26,5",951,1,,0,,"2,65","1,325","0,53","0,795","3,975","1,325","2,65"
276958,BS2746,,150524,"39,5",951,1,11,207,,"3,95","1,975","0,79","1,185","5,925","1,975","3,95"
276960,BS2753,,150524,64,951,1,11,301,,"6,4","3,2","1,28","1,92","9,6","3,2","6,4"
276971,BS2736,,150524,19,951,1,,0,,"1,9","0,95","0,38","0,57","2,85","0,95","1,9"
276973,BS2752,,150524,59,951,1,208,103,,"5,9","2,95","1,18","1,77","8,85","2,95","5,9"
276975,BS2750,,150524,35,951,1,11,306,,"3,5","1,75","0,7","1,05","5,25","1,75","3,5"
276979,BS2748,,150524,48,951,1,194,500,,"4,8","2,4","0,96","1,44","7,2","2,4","4,8"
276993,BS2751,,150524,47,951,1,208,101,,"4,7","2,35","0,94","1,41","7,05","2,35","4,7"
276999,BS2754,,150524,55,951,1,194,202,,"5,5","2,75","1,1","1,65","8,25","2,75","5,5"
277006,RE677,,150524,"-36,5",941,1,,0,,"-3,65","-1,825","-0,73","-1,095","-5,475","-1,825","-3,65"
277017,BS2741,,150524,7,951,1,,0,,"0,7","0,35","0,14","0,21","1,05","0,35","0,7"
277027,BS2756,,150524,"79,5",951,1,194,307,,"7,95","3,975","1,59","2,385","11,925","3,975","7,95"
277030,BS2743,,150524,"15,5",951,1,,0,,"1,55","0,775","0,31","0,465","2,325","0,775","1,55"
277035,BS2755,,150524,"42,5",951,1,208,105,,"4,25","2,125","0,85","1,275","6,375","2,125","4,25"
277040,BS2745,,150524,12,951,1,,0,,"1,2","0,6","0,24","0,36","1,8","0,6","1,2"
277046,BS2757,,150524,"57,5",951,1,6,11,,"5,75","2,875","1,15","1,725","8,625","2,875","5,75"
277063,BS2758,,150524,100,951,1,11,406,,10,5,2,3,15,5,10
277102,BS2762,,150524,19,951,1,6,16,,"1,9","0,95","0,38","0,57","2,85","0,95","1,9"
277136,RE678,,150524,-14,941,1,,0,,"-1,4","-0,7","-0,28","-0,42","-2,1","-0,7","-1,4"
277140,BS2760,,150524,70,951,1,208,101,,7,"3,5","1,4","2,1","10,5","3,5",7
277146,BS2759,,150524,20,951,1,208,301,,2,1,"0,4","0,6",3,1,2
277186,BS2763,,150524,38,951,1,208,22,,"3,8","1,9","0,76","1,14","5,7","1,9","3,8"
277191,BS2761,,150524,25,951,1,6,23,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
277229,BS2766,,150525,34,951,1,194,306,,"3,4","1,7","0,68","1,02","5,1","1,7","3,4"
277235,BS2769,,150525,70,951,1,194,500,,7,"3,5","1,4","2,1","10,5","3,5",7
277241,RE679,,150525,"-19,5",941,1,,0,,"-1,95","-0,975","-0,39","-0,585","-2,925","-0,975","-1,95"
277244,BS2764,,150525,13,951,1,,0,,"1,3","0,65","0,26","0,39","1,95","0,65","1,3"
277254,BS2765,,150525,"13,5",951,1,,0,,"1,35","0,675","0,27","0,405","2,025","0,675","1,35"
277260,RE680,,150525,-11,941,1,,0,,"-1,1","-0,55","-0,22","-0,33","-1,65","-0,55","-1,1"
277264,BS2767,,150525,23,951,1,9,302,,"2,3","1,15","0,46","0,69","3,45","1,15","2,3"
277267,RE681,,150525,"-46,5",941,1,,0,,"-4,65","-2,325","-0,93","-1,395","-6,975","-2,325","-4,65"
277268,RE682,,150525,-28,941,1,,0,,"-2,8","-1,4","-0,56","-0,84","-4,2","-1,4","-2,8"
277288,BS2768,,150525,50,951,1,194,307,,5,"2,5",1,"1,5","7,5","2,5",5
277305,BF139,75,150525,45,953,1,194,203,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
277323,BS2770,,150525,58,951,1,11,105,,"5,8","2,9","1,16","1,74","8,7","2,9","5,8"
277386,BS2771,,150525,54,951,1,11,102,,"5,4","2,7","1,08","1,62","8,1","2,7","5,4"
277390,BS2772,,150525,"19,5",951,1,11,204,,"1,95","0,975","0,39","0,585","2,925","0,975","1,95"
277405,BS2773,,150527,16,951,1,,0,,"1,6","0,8","0,32","0,48","2,4","0,8","1,6"
277408,RE683,,150527,"-23,5",941,1,,0,,"-2,35","-1,175","-0,47","-0,705","-3,525","-1,175","-2,35"
277419,BS2775,,150527,59,951,1,194,403,,"5,9","2,95","1,18","1,77","8,85","2,95","5,9"
277425,BF140,95,150527,45,953,1,194,500,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
277431,BS2776,,150527,"41,5",951,1,11,206,,"4,15","2,075","0,83","1,245","6,225","2,075","4,15"
277435,RE684,,150527,-9,941,1,,0,,"-0,9","-0,45","-0,18","-0,27","-1,35","-0,45","-0,9"
277438,BS2782,,150527,65,951,1,11,104,,"6,5","3,25","1,3","1,95","9,75","3,25","6,5"
277440,BS2777,,150527,"22,5",951,1,194,204,,"2,25","1,125","0,45","0,675","3,375","1,125","2,25"
277442,BS2774,,150527,35,951,1,194,201,,"3,5","1,75","0,7","1,05","5,25","1,75","3,5"
277446,BS2781,,150527,35,951,1,11,301,,"3,5","1,75","0,7","1,05","5,25","1,75","3,5"
277458,BS2780,,150527,28,951,1,11,305,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
277462,-s277461,,150527,0,998,1,194,302,,0,0,0,0,0,0,0
277466,BS2784,,150527,45,951,1,9,304,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
277471,-s277470,,150527,0,998,1,194,307,,0,0,0,0,0,0,0
277472,BS2783,,150527,38,951,1,11,306,,"3,8","1,9","0,76","1,14","5,7","1,9","3,8"
277475,BS2778,,150527,50,951,1,11,207,,5,"2,5",1,"1,5","7,5","2,5",5
277480,BS2786,,150527,31,951,1,194,401,,"3,1","1,55","0,62","0,93","4,65","1,55","3,1"
277488,BF141,146,150527,29,953,1,194,303,,"2,9","1,45","0,58","0,87","4,35","1,45","2,9"
277501,BS2779,,150527,"22,5",951,1,11,203,,"2,25","1,125","0,45","0,675","3,375","1,125","2,25"
277509,BS2785,,150527,38,951,1,11,201,,"3,8","1,9","0,76","1,14","5,7","1,9","3,8"
277514,BS2787,,150527,24,951,1,6,25,,"2,4","1,2","0,48","0,72","3,6","1,2","2,4"
277557,BS2789,,150527,28,951,1,11,500,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
277590,RE685,,150527,-28,941,1,,0,,"-2,8","-1,4","-0,56","-0,84","-4,2","-1,4","-2,8"
277593,BS2788,,150527,"29,5",951,1,11,104,,"2,95","1,475","0,59","0,885","4,425","1,475","2,95"
277623,RE686,,150527,"-11,5",941,1,,0,,"-1,15","-0,575","-0,23","-0,345","-1,725","-0,575","-1,15"
277650,BS2792,,150528,50,951,1,208,205,,5,"2,5",1,"1,5","7,5","2,5",5
277652,RE687,,150528,"-34,5",941,1,,0,,"-3,45","-1,725","-0,69","-1,035","-5,175","-1,725","-3,45"
277657,BS2791,,150528,29,951,1,208,301,,"2,9","1,45","0,58","0,87","4,35","1,45","2,9"
277667,BS2790,,150528,"16,5",951,1,,0,,"1,65","0,825","0,33","0,495","2,475","0,825","1,65"
277689,BS2799,,150528,395,951,1,208,101,,"39,5","19,75","7,9","11,85","59,25","19,75","39,5"
277696,BS2800,,150528,120,951,1,6,500,,12,6,"2,4","3,6",18,6,12
277703,BS2796,,150528,34,951,1,6,301,,"3,4","1,7","0,68","1,02","5,1","1,7","3,4"
277727,BS2793,,150528,"22,5",951,1,208,206,,"2,25","1,125","0,45","0,675","3,375","1,125","2,25"
277732,BS2797,,150528,20,951,1,6,305,,2,1,"0,4","0,6",3,1,2
277746,BS2794,,150528,28,951,1,6,303,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
277751,BS2795,,150528,27,951,1,208,203,,"2,7","1,35","0,54","0,81","4,05","1,35","2,7"
277767,RE688,,150528,-23,941,1,,0,,"-2,3","-1,15","-0,46","-0,69","-3,45","-1,15","-2,3"
277780,BS2798,,150528,33,951,1,6,306,,"3,3","1,65","0,66","0,99","4,95","1,65","3,3"
277820,BS2801,,150528,80,951,1,6,405,,8,4,"1,6","2,4",12,4,8
277838,BS2802,,150528,"28,5",951,1,208,302,,"2,85","1,425","0,57","0,855","4,275","1,425","2,85"
277864,BF142,287,150528,25,953,1,,0,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
277906,RE689,,150529,-18,941,1,,0,,"-1,8","-0,9","-0,36","-0,54","-2,7","-0,9","-1,8"
277919,RE690,,150529,-28,941,1,,0,,"-2,8","-1,4","-0,56","-0,84","-4,2","-1,4","-2,8"
277921,BS2809,,150529,38,951,1,11,205,,"3,8","1,9","0,76","1,14","5,7","1,9","3,8"
277923,BS2803,,150529,"39,5",951,1,,0,,"3,95","1,975","0,79","1,185","5,925","1,975","3,95"
277925,BS2808,,150529,30,951,1,6,305,,3,"1,5","0,6","0,9","4,5","1,5",3
277929,BS2812,,150529,55,951,1,7,500,,"5,5","2,75","1,1","1,65","8,25","2,75","5,5"
277941,BS2804,,150529,30,951,1,,0,,3,"1,5","0,6","0,9","4,5","1,5",3
277943,RE691,,150529,-12,941,1,,0,,"-1,2","-0,6","-0,24","-0,36","-1,8","-0,6","-1,2"
277951,BS2814,,150529,60,951,1,11,202,,6,3,"1,2","1,8",9,3,6
277955,BS2815,,150529,39,951,1,11,201,,"3,9","1,95","0,78","1,17","5,85","1,95","3,9"
277958,BS2805,,150529,"13,5",951,1,,0,,"1,35","0,675","0,27","0,405","2,025","0,675","1,35"
277960,BS2806,,150529,14,951,1,,0,,"1,4","0,7","0,28","0,42","2,1","0,7","1,4"
277962,BS2807,,150529,24,951,1,,0,,"2,4","1,2","0,48","0,72","3,6","1,2","2,4"
277966,BS2813,,150529,28,951,1,6,12,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
277973,BS2816,,150529,"26,5",951,1,11,203,,"2,65","1,325","0,53","0,795","3,975","1,325","2,65"
277976,BS2817,,150529,25,951,1,11,303,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
277986,BS2811,,150529,26,951,1,11,306,,"2,6","1,3","0,52","0,78","3,9","1,3","2,6"
278002,BS2810,,150529,11,951,1,,0,,"1,1","0,55","0,22","0,33","1,65","0,55","1,1"
278009,BS2819,,150529,75,951,1,7,102,,"7,5","3,75","1,5","2,25","11,25","3,75","7,5"
278013,BS2820,,150529,64,951,1,11,207,,"6,4","3,2","1,28","1,92","9,6","3,2","6,4"
278025,RE692,,150529,-20,941,1,,0,,-2,-1,"-0,4","-0,6",-3,-1,-2
278030,BS2823,,150529,"89,5",951,1,102,405,,"8,95","4,475","1,79","2,685","13,425","4,475","8,95"
278047,BF143,288,150529,80,953,1,11,500,,8,4,"1,6","2,4",12,4,8
278054,BS2824,,150529,50,951,1,6,13,,5,"2,5",1,"1,5","7,5","2,5",5
278056,BS2818,,150529,20,951,1,6,14,,2,1,"0,4","0,6",3,1,2
278060,BS2825,,150529,58,951,1,7,202,,"5,8","2,9","1,16","1,74","8,7","2,9","5,8"
278065,BS2827,,150529,"79,5",951,1,11,307,,"7,95","3,975","1,59","2,385","11,925","3,975","7,95"
278072,BF144,229,150529,"27,5",953,1,6,23,,"2,75","1,375","0,55","0,825","4,125","1,375","2,75"
278078,BS2821,,150529,23,951,1,11,303,,"2,3","1,15","0,46","0,69","3,45","1,15","2,3"
278090,BS2829,,150529,65,951,1,11,201,,"6,5","3,25","1,3","1,95","9,75","3,25","6,5"
278093,BS2826,,150529,25,951,1,11,204,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
278100,BS2832,,150529,160,951,1,7,105,,16,8,"3,2","4,8",24,8,16
278103,BS2822,,150529,"21,5",951,1,102,305,,"2,15","1,075","0,43","0,645","3,225","1,075","2,15"
278132,BS2833,,150529,39,951,1,11,24,,"3,9","1,95","0,78","1,17","5,85","1,95","3,9"
278164,BF145,32,150529,"33,5",953,1,208,304,,"3,35","1,675","0,67","1,005","5,025","1,675","3,35"
278175,BS2830,,150529,68,951,1,208,102,,"6,8","3,4","1,36","2,04","10,2","3,4","6,8"
278182,BS2834,,150529,40,951,1,11,305,,4,2,"0,8","1,2",6,2,4
278189,BS2828,,150529,30,951,1,,0,,3,"1,5","0,6","0,9","4,5","1,5",3
278236,BS2831,,150529,4,951,1,,0,,"0,4","0,2","0,08","0,12","0,6","0,2","0,4"
278286,BS2835,,150530,14,951,1,,0,,"1,4","0,7","0,28","0,42","2,1","0,7","1,4"
278288,RE693,,150530,"-42,5",941,1,,0,,"-4,25","-2,125","-0,85","-1,275","-6,375","-2,125","-4,25"
278289,RE694,,150530,"-15,5",941,1,,0,,"-1,55","-0,775","-0,31","-0,465","-2,325","-0,775","-1,55"
278294,BS2836,,150530,12,951,1,,0,,"1,2","0,6","0,24","0,36","1,8","0,6","1,2"
278296,RE695,,150530,"-13,5",941,1,,0,,"-1,35","-0,675","-0,27","-0,405","-2,025","-0,675","-1,35"
278298,BS2838,,150530,25,951,1,11,303,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
278300,BS2837,,150530,"7,5",951,1,,0,,"0,75","0,375","0,15","0,225","1,125","0,375","0,75"
278304,BS2842,,150530,35,951,1,11,302,,"3,5","1,75","0,7","1,05","5,25","1,75","3,5"
278308,BS2840,,150530,42,951,1,194,401,,"4,2","2,1","0,84","1,26","6,3","2,1","4,2"
278313,BS2852,,150530,70,951,1,12,2,,7,"3,5","1,4","2,1","10,5","3,5",7
278317,BS2845,,150530,70,951,1,12,4,,7,"3,5","1,4","2,1","10,5","3,5",7
278319,BS2843,,150530,140,951,1,6,21,,14,7,"2,8","4,2",21,7,14
278322,RE696,,150530,"-26,5",941,1,,0,,"-2,65","-1,325","-0,53","-0,795","-3,975","-1,325","-2,65"
278324,BS2844,,150530,43,951,1,11,203,,"4,3","2,15","0,86","1,29","6,45","2,15","4,3"
278327,RE697,,150530,"-15,5",941,1,,0,,"-1,55","-0,775","-0,31","-0,465","-2,325","-0,775","-1,55"
278335,RE698,,150530,"-15,5",941,1,,0,,"-1,55","-0,775","-0,31","-0,465","-2,325","-0,775","-1,55"
278337,BS2841,,150530,34,951,1,11,305,,"3,4","1,7","0,68","1,02","5,1","1,7","3,4"
278340,BS2846,,150530,65,951,1,6,24,,"6,5","3,25","1,3","1,95","9,75","3,25","6,5"
278346,RE699,,150530,-23,941,1,,0,,"-2,3","-1,15","-0,46","-0,69","-3,45","-1,15","-2,3"
278357,RE700,,150530,-32,941,1,,0,,"-3,2","-1,6","-0,64","-0,96","-4,8","-1,6","-3,2"
278358,BS2850,,150530,60,951,1,6,28,,6,3,"1,2","1,8",9,3,6
278360,BS2847,,150530,"86,5",951,1,194,404,,"8,65","4,325","1,73","2,595","12,975","4,325","8,65"
278365,BS2849,,150530,25,951,1,11,301,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
278369,BS2848,,150530,"33,5",951,1,6,14,,"3,35","1,675","0,67","1,005","5,025","1,675","3,35"
278375,BS2839,,150530,40,951,1,,0,,4,2,"0,8","1,2",6,2,4
278381,RE701,,150530,-18,941,1,,0,,"-1,8","-0,9","-0,36","-0,54","-2,7","-0,9","-1,8"
278400,RE702,,150530,"-11,5",941,1,,0,,"-1,15","-0,575","-0,23","-0,345","-1,725","-0,575","-1,15"
278412,BS2851,,150530,30,951,1,9,303,,3,"1,5","0,6","0,9","4,5","1,5",3
278418,BS2858,,150530,135,951,1,7,105,,"13,5","6,75","2,7","4,05","20,25","6,75","13,5"
278420,BS2854,,150530,70,951,1,11,201,,7,"3,5","1,4","2,1","10,5","3,5",7
278428,BS2855,,150530,"93,5",951,1,9,102,,"9,35","4,675","1,87","2,805","14,025","4,675","9,35"
278439,BS2859,,150530,120,951,1,7,207,,12,6,"2,4","3,6",18,6,12
278456,BF146,90,150530,"109,5",953,1,7,104,,"10,95","5,475","2,19","3,285","16,425","5,475","10,95"
278458,BS2853,,150530,35,951,1,6,25,,"3,5","1,75","0,7","1,05","5,25","1,75","3,5"
278492,BS2862,,150530,"33,5",951,1,9,26,,"3,35","1,675","0,67","1,005","5,025","1,675","3,35"
278506,BS2873,,150530,105,951,1,194,403,,"10,5","5,25","2,1","3,15","15,75","5,25","10,5"
278514,BS2872,,150530,70,951,1,11,307,,7,"3,5","1,4","2,1","10,5","3,5",7
278535,BS2874,,150530,85,951,1,194,405,,"8,5","4,25","1,7","2,55","12,75","4,25","8,5"
278537,BS2867,,150530,85,951,1,7,500,,"8,5","4,25","1,7","2,55","12,75","4,25","8,5"
